1,13.6,
2,24.59,24.59,
3,57.88,57.88,5.39
4,114.34,114.34,9.32,9.32
5,192.25,192.25,12.93,12.93,8.3
6,288.23,288.23,16.59,16.59,11.26,11.26
7,403.78,403.78,20.33,20.33,14.53,14.53,14.53
8,538.25,538.25,28.72,28.72,13.62,13.62,13.62,13.62
9,692.45,692.45,37.21,37.21,17.42,17.42,17.42,17.42,17.42
10,869.53,869.53,47.74,47.74,21.57,21.57,21.57,21.57,21.57,21.57
11,1074.4,1074.4,66.02,66.02,33.52,33.52,33.52,33.52,33.52,33.52,5.14
12,1307.3,1307.3,92.18,92.18,53.77,53.77,53.77,53.77,53.77,53.77,7.65,7.65
13,1564.1,1564.1,121.46,121.46,76.75,76.75,76.75,76.75,76.75,76.75,10.62,10.62,5.99
14,1844.1,1844.1,154.04,154.04,103.71,103.71,103.71,103.71,103.71,103.71,13.46,13.46,8.15,8.15
15,2148.3,2148.3,191.4,191.4,135.12,135.12,135.12,135.12,135.12,135.12,16.15,16.15,10.49,10.49,10.49
16,2475.8,2475.8,232.1,232.1,168.1,168.1,168.1,168.1,168.1,168.1,20.2,20.2,10.36,10.36,10.36,10.36
17,2829.1,2829.1,276.6,276.6,206.35,206.35,206.35,206.35,206.35,206.35,24.54,24.54,12.97,12.97,12.97,12.97,12.97
18,3206.2,3206.2,324.2,324.2,247.74,247.74,247.74,247.74,247.74,247.74,29.24,29.24,15.76,15.76,15.76,15.76,15.76,15.76
19,3610.27,3610.27,380.8,380.8,297.25,297.25,297.25,297.25,297.25,297.25,36.95,36.95,19.38,19.38,19.38,19.38,19.38,19.38,4.34
20,4041.07,4041.07,441.08,441.08,350.22,350.22,350.22,350.22,350.22,350.22,46.52,46.52,28.08,28.08,28.08,28.08,28.08,28.08,6.11,6.11
21,4494.2,4494.2,502.7,502.7,405.18,405.18,405.18,405.18,405.18,405.18,54.9,54.9,32.64,32.64,32.64,32.64,32.64,32.64,8.07,6.56,6.56
22,4969.9,4969.9,566.78,566.78,461.09,461.09,461.09,461.09,461.09,461.09,63.94,63.94,37.85,37.85,37.85,37.85,37.85,37.85,8.1,8.1,6.83,6.83
23,5469.6,5469.6,632.94,632.94,520.61,520.61,520.61,520.61,520.61,520.61,71.94,71.94,42.9,42.9,42.9,42.9,42.9,42.9,8.13,8.13,8.13,6.75,6.75
24,5994.2,5994.2,701.7,701.7,583.51,583.51,583.51,583.51,583.51,583.51,80.5,80.5,48.61,48.61,48.61,48.61,48.61,48.61,8.34,8.34,8.34,8.34,8.34,6.77
25,6542.0,6542.0,773.28,773.28,648.03,648.03,648.03,648.03,648.03,648.03,88.44,88.44,53.22,53.22,53.22,53.22,53.22,53.22,9.11,9.11,9.11,9.11,9.11,7.43,7.43
26,7117.0,7117.0,851.06,851.06,717.43,717.43,717.43,717.43,717.43,717.43,97.92,97.92,59.16,59.16,59.16,59.16,59.16,59.16,9.34,9.34,9.34,9.34,9.34,9.34,7.9,7.9
27,7713.4,7713.4,930.96,930.96,789.21,789.21,789.21,789.21,789.21,789.21,106.58,106.58,65.44,65.44,65.44,65.44,65.44,65.44,8.99,8.99,8.99,8.99,8.99,8.99,8.99,7.88,7.88
28,8337.8,8337.8,1014.8,1014.8,865.75,865.75,865.75,865.75,865.75,865.75,117.44,117.44,74.03,74.03,74.03,74.03,74.03,74.03,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,7.64,7.64
29,8983.9,8983.9,1102.9,1102.9,944.78,944.78,944.78,944.78,944.78,944.78,125.42,125.42,80.88,80.88,80.88,80.88,80.88,80.88,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,7.73
30,9661.6,9661.6,1198.1,1198.1,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,141.2,141.2,91.72,91.72,91.72,91.72,91.72,91.72,12.28,12.28,12.28,12.28,12.28,12.28,12.28,12.28,12.28,12.28,9.39,9.39
31,10367.0,10367.0,1302.1,1302.1,1128.1,1128.1,1128.1,1128.1,1128.1,1128.1,162.04,162.04,107.08,107.08,107.08,107.08,107.08,107.08,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,11.0,11.0,6.0
32,11105.0,11105.0,1415.9,1415.9,1230.0,1230.0,1230.0,1230.0,1230.0,1230.0,183.25,183.25,126.08,126.08,126.08,126.08,126.08,126.08,31.82,31.82,31.82,31.82,31.82,31.82,31.82,31.82,31.82,31.82,14.3,14.3,7.9,7.9
33,11870.0,11870.0,1531.0,1531.0,1339.1,1339.1,1339.1,1339.1,1339.1,1339.1,208.0,208.0,146.65,146.65,146.65,146.65,146.65,146.65,45.56,45.56,45.56,45.56,45.56,45.56,45.56,45.56,45.56,45.56,17.0,17.0,9.82,9.82,9.82
34,12660.0,12660.0,1656.6,1656.6,1452.3,1452.3,1452.3,1452.3,1452.3,1452.3,234.25,234.25,167.33,167.33,167.33,167.33,167.33,167.33,59.58,59.58,59.58,59.58,59.58,59.58,59.58,59.58,59.58,59.58,20.15,20.15,9.75,9.75,9.75,9.75
35,13478.0,13478.0,1787.7,1787.7,1571.3,1571.3,1571.3,1571.3,1571.3,1571.3,261.75,261.75,190.05,190.05,190.05,190.05,190.05,190.05,75.17,75.17,75.17,75.17,75.17,75.17,75.17,75.17,75.17,75.17,23.8,23.8,11.81,11.81,11.81,11.81,11.81
36,14328.0,14328.0,1924.7,1924.7,1696.0,1696.0,1696.0,1696.0,1696.0,1696.0,293.13,293.13,217.85,217.85,217.85,217.85,217.85,217.85,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,27.51,27.51,14.0,14.0,14.0,14.0,14.0,14.0
37,15201.7,15201.7,2068.07,2068.07,1827.16,1827.16,1827.16,1827.16,1827.16,1827.16,325.55,325.55,244.73,244.73,244.73,244.73,244.73,244.73,114.1,114.1,114.1,114.1,114.1,114.1,114.1,114.1,114.1,114.1,32.4,32.4,16.52,16.52,16.52,16.52,16.52,16.52,4.18
38,16106.6,16106.6,2068.07,2068.07,1965.11,1965.11,1965.11,1965.11,1965.11,1965.11,360.94,360.94,275.09,275.09,275.09,275.09,275.09,275.09,137.05,137.05,137.05,137.05,137.05,137.05,137.05,137.05,137.05,137.05,40.66,40.66,22.77,22.77,22.77,22.77,22.77,22.77,5.69,5.69
39,17039.9,17039.9,2374.83,2374.83,2107.61,2107.61,2107.61,2107.61,2107.61,2107.61,396.05,396.05,306.33,306.33,306.33,306.33,306.33,306.33,160.34,160.34,160.34,160.34,160.34,160.34,160.34,160.34,160.34,160.34,47.95,47.95,28.63,28.63,28.63,28.63,28.63,28.63,6.38,6.22,6.22
40,18000.6,18000.6,2536.07,2536.07,2254.96,2254.96,2254.96,2254.96,2254.96,2254.96,433.98,433.98,338.61,338.61,338.61,338.61,338.61,338.61,184.46,184.46,184.46,184.46,184.46,184.46,184.46,184.46,184.46,184.46,55.04,55.04,32.97,32.97,32.97,32.97,32.97,32.97,8.61,8.61,6.63,6.63
41,18988.6,18988.6,2702.13,2702.13,2406.38,2406.38,2406.38,2406.38,2406.38,2406.38,471.48,471.48,369.01,369.01,369.01,369.01,369.01,369.01,208.64,208.64,208.64,208.64,208.64,208.64,208.64,208.64,208.64,208.64,61.12,61.12,37.31,37.31,37.31,37.31,37.31,37.31,7.17,7.17,7.17,7.17,6.76
42,20003.5,20003.5,2871.67,2871.67,2561.44,2561.44,2561.44,2561.44,2561.44,2561.44,510.5,510.5,404.15,404.15,404.15,404.15,404.15,404.15,234.04,234.04,234.04,234.04,234.04,234.04,234.04,234.04,234.04,234.04,67.56,67.56,41.46,41.46,41.46,41.46,41.46,41.46,8.56,8.56,8.56,8.56,8.56,7.09
43,21048.0,21048.0,3048.33,3048.33,2721.78,2721.78,2721.78,2721.78,2721.78,2721.78,550.33,550.33,437.98,437.98,437.98,437.98,437.98,437.98,260.35,260.35,260.35,260.35,260.35,260.35,260.35,260.35,260.35,260.35,74.27,74.27,44.78,44.78,44.78,44.78,44.78,44.78,8.6,8.6,8.6,8.6,8.6,7.28,7.28
44,22121.2,22121.2,3230.0,3230.0,2886.93,2886.93,2886.93,2886.93,2886.93,2886.93,590.82,590.82,473.51,473.51,473.51,473.51,473.51,473.51,286.61,286.61,286.61,286.61,286.61,286.61,286.61,286.61,286.61,286.61,80.16,80.16,47.44,47.44,47.44,47.44,47.44,47.44,8.5,8.5,8.5,8.5,8.5,8.5,8.5,7.36
45,23223.9,23223.9,3417.93,3417.93,3057.27,3057.27,3057.27,3057.27,3057.27,3057.27,633.06,633.06,509.61,509.61,509.61,509.61,509.61,509.61,314.17,314.17,314.17,314.17,314.17,314.17,314.17,314.17,314.17,314.17,86.28,86.28,53.69,53.69,53.69,53.69,53.69,53.69,9.56,9.56,9.56,9.56,9.56,9.56,9.56,9.56,7.46
46,24355.0,24355.0,3611.0,3611.0,3232.4,3232.4,3232.4,3232.4,3232.4,3232.4,676.46,676.46,546.75,546.75,546.75,546.75,546.75,546.75,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,92.78,92.78,56.89,56.89,56.89,56.89,56.89,56.89,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51
47,25518.0,25518.0,3811.9,3811.9,3414.6,3414.6,3414.6,3414.6,3414.6,3414.6,723.48,723.48,587.54,587.54,587.54,587.54,587.54,587.54,374.94,374.94,374.94,374.94,374.94,374.94,374.94,374.94,374.94,374.94,101.36,101.36,64.49,64.49,64.49,64.49,64.49,64.49,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,7.58
